asin,brand_name,parent_asin,user_id,date,title,text,images,helpful_vote,verified_purchase,doc,cluster,umap_x,umap_y,label,final_label
B009CCRL6I,People Socks,B0C3GBP2C5,AGQAHYWHOU5MXKWEDI23TXK3MFXQ,2015-12-29 16:51:18.000,They get two stars instead of one because I should have known better based on the,Completely stretched out after wearing them twice and washing once. The heel cups is half way up the back of my feet and they don't stay up. They get two stars instead of one because I should have known better based on the price,[],1,True,They get two stars instead of one because I should have known better based on the. Completely stretched out after wearing them twice and washing once. The heel cups is half way up the back of my feet and they don't stay up. They get two stars instead of one because I should have known better based on the price,5,2.0869234,-0.73890823,Socks / Fit & Quality,Socks / Fit & Quality
B009Y9QCCS,People Socks,B0C3GBP2C5,AEUJDX2UWFGVSCD4NJUUPXZBNLFA,2018-01-10 20:18:01.701,Way too tight!,"Socks are good quality but way too tight! They choke out my calves, I have to wear around ankles.",[],1,True,"Way too tight!. Socks are good quality but way too tight! They choke out my calves, I have to wear around ankles.",34,-0.6551111,-3.0373964,Fit & Sizing Issues,Fit & Sizing Issues
B000MDX7BE,Corcoran,B000MDX6Z6,AFZUK3MTBIBEDQOPAK3OATUOUKLA,2014-03-16 18:13:58.000,too bad,"Ordered these for my husband and unfortunately he was out of the country and not able to try them on before the return possiblity expired. (1 month) They run very, very small for wide.  In fact, they are barely normal width.  I would not recommend this boot or this seller on return policy.",[],2,True,"too bad. Ordered these for my husband and unfortunately he was out of the country and not able to try them on before the return possiblity expired. (1 month) They run very, very small for wide.  In fact, they are barely normal width.  I would not recommend this boot or this seller on return policy.",26,4.1412463,-3.0543752,Work / Durability / Fit,Work / Durability / Fit
B00P6VB5RU,People Socks,B0C3GBP2C5,AE4RT6RJMQK7W2QKAPIRI6U2U2MQ,2018-12-13 14:05:34.786,Really wanted to like these socks...,"The socks just flat-out do not last. I bought 12 pairs (3 orders - 2 in 2016 and 1 in 2018) of them, and so many of them developed holes I am now left with about 6 pai... oh wait a minute, I just looked down at noticed another hole forming on the ball of my left foot. I guess that means I am down to 5 pairs.<br /><br />I have had holes develop in the heel, ball, and toes, so it's not a case of me not trimming my toenails. Also, I do not wear these socks every day, as I have socks for other purposes (i.e. athletic for working out); during the Summer, I do not even wear socks.<br /><br />I am going to be switching to another brand. Regardless of the positives (comfort, cost, made in USA), I cannot justify spending any more money on a faulty product.",[],12,True,"Really wanted to like these socks.... The socks just flat-out do not last. I bought 12 pairs (3 orders - 2 in 2016 and 1 in 2018) of them, and so many of them developed holes I am now left with about 6 pai... oh wait a minute, I just looked down at noticed another hole forming on the ball of my left foot. I guess that means I am down to 5 pairs.<br /><br />I have had holes develop in the heel, ball, and toes, so it's not a case of me not trimming my toenails. Also, I do not wear these socks every day, as I have socks for other purposes (i.e. athletic for working out); during the Summer, I do not even wear socks.<br /><br />I am going to be switching to another brand. Regardless of the positives (comfort, cost, made in USA), I cannot justify spending any more money on a faulty product.",33,0.43942207,-1.6420014,Socks / Durability Failures (Holes),Socks / Durability Failures (Holes)
B07JQXR6VK,Grunt Style,B0865T9882,AFRSEZQ4HZJFR67M5QCSIFQ2ENRA,2022-10-10 19:35:27.299,runs small,If your buff you may like a shirt that runs small but unfortunately I have a Dad bod but still like these shirts I wish they came in big and tall sizes,[],0,True,runs small. If your buff you may like a shirt that runs small but unfortunately I have a Dad bod but still like these shirts I wish they came in big and tall sizes,39,0.74894536,3.9813807,Fit & Sizing Issues,Fit & Sizing Issues
B09P8BXYLS,Hue,B00S7UIJE4,AEMXPJ57N7ADQ3Y4G6GEEWUC2IZA,2022-11-12 02:06:31.615,Feels like grocery store socks,"These socks feel exactly like cheap, old men’s socks. They aren’t snug so they slide around in looser fitting shoes.",[],0,True,"Feels like grocery store socks. These socks feel exactly like cheap, old men’s socks. They aren’t snug so they slide around in looser fitting shoes.",21,-0.2737532,-2.7885792,Comfort & Wearability,Comfort & Wearability
B06XWJF4PR,Reebok,B07T3J1XQT,AFEVU4S5N6HQ5U6BKDIWF7HXGKOA,2020-02-26 06:51:21.147,My advise is to order a size bigger than normal size,The fit was a little tighter than expected,[],0,True,My advise is to order a size bigger than normal size. The fit was a little tighter than expected,-1,2.385813,1.3265674,Other / Mixed / Noise,Other / Mixed / Noise
B009CCRK8C,People Socks,B0C3GBP2C5,AF7ORTSJGRUWRXGUJ6EHDGRH76NA,2016-12-07 13:29:25.000,I'll look elsewhere.,"These are warmish socks. They fit well, but they won't last the season. They are already pilling and shedding. I wouldn't purchase them again.",[],3,True,"I'll look elsewhere.. These are warmish socks. They fit well, but they won't last the season. They are already pilling and shedding. I wouldn't purchase them again.",-1,-1.7478191,-1.6595662,Other / Mixed / Noise,Other / Mixed / Noise
B009Y9QCCS,People Socks,B0C3GBP2C5,AH5EZ2QAA7MFSMKHDC6W25KUKZDQ,2017-01-15 12:26:03.000,if you're like 99% of people in the cold winter climates,"Really bummed out by these, wanted something that would last and compete with oversees competition. If you solely wore these with shoes and took them off immediately after your shoes/boots, maybe they would last a lot longer. However, if you're like 99% of people in the cold winter climates, you like to wear your socks around the house. In less than two months all 4 pairs are wearing through the heel and the ball of the foot. I have a competitor brand that has the same merino content that have held up much better, i'll be returning to those. Time for more R&D People Socks, let's reinforce the bottoms and then we have a winner.",[],2,True,"if you're like 99% of people in the cold winter climates. Really bummed out by these, wanted something that would last and compete with oversees competition. If you solely wore these with shoes and took them off immediately after your shoes/boots, maybe they would last a lot longer. However, if you're like 99% of people in the cold winter climates, you like to wear your socks around the house. In less than two months all 4 pairs are wearing through the heel and the ball of the foot. I have a competitor brand that has the same merino content that have held up much better, i'll be returning to those. Time for more R&D People Socks, let's reinforce the bottoms and then we have a winner.",-1,-0.6584207,-1.3550086,Other / Mixed / Noise,Other / Mixed / Noise
B00IO97ZAW,Underworks,B00IO97R5U,AF7ZANZNGXVATQQ7PKMQ6Y7H6NSQ,2014-07-28 15:59:39.000,Two Stars,Quality was very good but it was way too large so I sent it back,[],1,True,Two Stars. Quality was very good but it was way too large so I sent it back,-1,2.464455,2.5826979,Other / Mixed / Noise,Other / Mixed / Noise
B00IJ16C40,Eastland,B0BL7B166H,AECGATKDKL43G5K2VZCKV52T2DJQ,2022-02-28 11:27:44.001,Beautiful shoe if it would fit,"I was sad to have to return these but they definitely run very small.I  buy size 10s because they fit me quite large and give my toes lots of room but these were so tight I couldn't stand them for even a minute. If you have very narrow feet, these might be fine. If you have a wide foot, I  would look elsewhere. I felt like even at a size up, these would hurt my feet.",[],0,False,"Beautiful shoe if it would fit. I was sad to have to return these but they definitely run very small.I  buy size 10s because they fit me quite large and give my toes lots of room but these were so tight I couldn't stand them for even a minute. If you have very narrow feet, these might be fine. If you have a wide foot, I  would look elsewhere. I felt like even at a size up, these would hurt my feet.",-1,4.2944236,-1.9396204,Other / Mixed / Noise,Other / Mixed / Noise
B004GCIGKO,KENTWOOL,B004GCIGLI,AGDXJX4ZRIGSH64JCWXBZILIYOEA,2012-11-01 13:41:37.000,Sock Slippage,"The low cut or profile sock continually slips off the heel.  It workerd very well out of the package but after the first washing, it slips off the heel.  It may also have something to do with the size.  I ordered the sixe for an 8 shoe.  Perhaps the srinkage creates the problem.  I would be interested in any feedback from the manufacturer/designer of this product.<br />When they work, they work very well.",[],8,True,"Sock Slippage. The low cut or profile sock continually slips off the heel.  It workerd very well out of the package but after the first washing, it slips off the heel.  It may also have something to do with the size.  I ordered the sixe for an 8 shoe.  Perhaps the srinkage creates the problem.  I would be interested in any feedback from the manufacturer/designer of this product.<br />When they work, they work very well.",-1,0.6688453,-2.7641985,Other / Mixed / Noise,Other / Mixed / Noise
B00791PTK4,Swiftwick,B0C37J37ZQ,AGZ2O5WW54RGC2LZE5FYWS5HZZOA,2017-02-22 01:39:14.000,Otherwise seem good..,They run very small. Go up a sized if your near upper size limit. Otherwise seem good...when I can get them on.,[],2,True,Otherwise seem good... They run very small. Go up a sized if your near upper size limit. Otherwise seem good...when I can get them on.,-1,2.5210612,0.59412223,Other / Mixed / Noise,Other / Mixed / Noise
B07C64H4LB,Love Your Melon,B07C694GJH,AF3EQVOZOEIGP62C7RGQUTNOQNLQ,2020-02-28 00:10:17.116,Size,I wanted to love it but it was really big,[],0,True,Size. I wanted to love it but it was really big,40,3.2410383,1.6391867,Fit & Sizing Issues,Fit & Sizing Issues
B009Y9QBYW,People Socks,B0C3GBP2C5,AHO2ZCCRUXCF4ZHKIYVAJAUDOMMA,2014-05-15 00:13:20.000,False advertising,"The product is great, keeps your feet dry, made of merino wool blend, comfy and cushioned. A huge problem I had was the fact that The sock came with only two pairs, not the four that was advertised in the description.  If I received all four pairs as advertised then This would definitely get 5/5 stars",[],1,True,"False advertising. The product is great, keeps your feet dry, made of merino wool blend, comfy and cushioned. A huge problem I had was the fact that The sock came with only two pairs, not the four that was advertised in the description.  If I received all four pairs as advertised then This would definitely get 5/5 stars",42,-0.8829279,-2.2569237,Quality & Durability,Quality & Durability
B000AP4EDE,Reebok,B07T3J1XQT,AG5L75LLPZLJT22CSFWKI2JUU6GQ,2015-07-04 20:04:30.000,Two Stars,I was very disappointed with this shoe.  They are not the old Reebook Princess shoes I remember from years ago.  They don't fit well and they are cheap looking.  Reebok should be ashamed!,[],1,True,Two Stars. I was very disappointed with this shoe.  They are not the old Reebook Princess shoes I remember from years ago.  They don't fit well and they are cheap looking.  Reebok should be ashamed!,8,4.2777705,-0.79006207,Positive Satisfaction,Positive Satisfaction
B00A9MQCVK,Hue,B00S7UIJE4,AG2EPS6X34XP64I325WP5GOGDZIQ,2023-02-28 19:47:57.011,Foot is. Great just to tight at the ankle and I have very small ankles,To tight at the ankle.,[],0,True,Foot is. Great just to tight at the ankle and I have very small ankles. To tight at the ankle.,34,2.7197785,0.15734427,Fit & Sizing Issues,Fit & Sizing Issues
